time,spi,latency_aggressive,latency_conservative,latency_hpro
13.600000000000001,0.2072327205009527,0.9922699021614453,0.9922699021614453,1.0
13.8,0.18709760490789754,1.0002451017425895,1.0002451017425895,1.0002451017425895
14.0,0.20722791211016828,1.0049799829124546,1.0049799829124546,1.0049799829124546
14.200000000000001,0.2307607313293194,1.0145114360779504,1.0145114360779504,1.0145114360779504
14.4,0.19928347921780099,1.009592708260852,1.009592708260852,1.009592708260852
14.600000000000001,0.23129287311628013,1.0215318245751155,1.0215318245751155,1.0215318245751155
14.8,0.1476050979182051,0.9923265243711195,0.9923265243711195,1.0
15.0,0.2164380500875045,1.0087232063672067,1.0087232063672067,1.0087232063672067
15.200000000000001,0.20174094136476345,1.0018334200573835,1.0018334200573835,1.0018334200573835
15.4,0.19401985299068267,1.0218980293321767,1.0218980293321767,1.0218980293321767
15.600000000000001,0.20183521553071004,0.9919170171464485,0.9919170171464485,1.0
15.8,0.16024862170798215,0.9916027815781923,0.9916027815781923,1.0
16.0,0.19560656224324977,0.9940060735455598,0.9940060735455598,1.0
16.2,0.20714225143023493,0.9787610427569019,0.9787610427569019,1.0
16.400000000000002,0.22955788089483034,0.9947424497831924,0.9947424497831924,1.0
16.6,0.18963459563452706,0.992408673384463,0.992408673384463,1.0
16.8,0.18383012794213627,1.001503937864762,1.001503937864762,1.001503937864762
17.0,0.1899648591283093,1.0034175597577717,1.0034175597577717,1.0034175597577717
17.2,0.2183080423540415,1.018761708392159,1.018761708392159,1.018761708392159
17.400000000000002,0.2065750221931937,1.0095042383818604,1.0095042383818604,1.0095042383818604
17.6,0.18940479592465922,0.9942309634433759,0.9942309634433759,1.0
17.8,0.21026534866226712,0.9910158532865164,0.9910158532865164,1.0
18.0,0.20194155098696082,1.004919191715065,1.004919191715065,1.004919191715065
18.2,0.2193728998106578,0.9867976679297936,0.9867976679297936,1.0
18.400000000000002,0.18595893812245295,1.0183145876585435,1.0183145876585435,1.0183145876585435
18.6,0.19344675706804465,1.0117944012072129,1.0117944012072129,1.0117944012072129
18.8,0.19215783693735686,0.995308243478953,0.995308243478953,1.0
19.0,0.17072970103735763,0.9828686547090912,0.9828686547090912,1.0
19.200000000000003,0.20592240554129154,1.0135387237416542,1.0135387237416542,1.0135387237416542
19.400000000000002,0.20522110544359778,0.9988546015474739,0.9988546015474739,1.0
19.6,0.20010226913284923,1.0123781631197346,1.0123781631197346,1.0123781631197346
19.8,0.19530825733249707,0.9840557234120564,0.9840557234120564,1.0
20.0,0.8516925851589917,3.6418344044990825,0.9940062497704623,1.0268254921785203
20.200000000000003,0.8715870935446928,3.295821788815402,1.000052436997182,1.1050766009104502
20.400000000000002,0.8731457096694646,3.2221552191756957,1.0004698059376473,1.3014090578684558
20.6,0.8639544546155676,4.298504320958028,0.9954993452852076,1.266210716834456
20.8,0.8767742857666798,3.3660138230753334,1.006228499323475,1.2876281116249118
21.0,0.8880810171362907,4.8667208866983565,0.989323795706174,1.2237349116439975
21.200000000000003,0.9177237180242106,2.957611501207926,0.9985762051497871,1.1987486520627428
21.400000000000002,0.8834915562566368,4.849431140462138,1.001202956317119,1.2408883149600143
21.6,0.8851510078144553,4.110653121941897,1.0051443883405875,1.2695103774508656
21.8,0.8785110816846766,3.9587595928456927,1.0071161487808888,1.227890515317593
22.0,0.8416245756940192,3.7162940356771466,0.9887535790816213,1.200517630992169
22.200000000000003,0.8794697224910156,4.184226915468679,0.9846588582926438,1.134408188382492
22.400000000000002,0.8812046041988205,3.993959417006561,1.012776768218985,1.1467443168462312
22.6,0.9292648422497057,4.554974081128057,1.003323140119796,1.1847387647822665
22.8,0.8761527807043775,4.049628958965454,0.9925151346344344,1.1695243898920358
23.0,0.8860309468466723,4.090662400486164,1.0155115197552251,1.1906514348507276
23.200000000000003,0.8793057646058952,3.8193506402360007,1.0011567463429285,1.2028324962448553
23.400000000000002,0.8566264392476094,3.9833201599801047,1.0117929718406382,1.2264846377178364
23.6,0.9028564562903004,4.154576069260131,1.0006751848141011,1.1964750610970454
23.8,0.8950386606537355,3.165523282920507,1.0206074792488198,1.22432508219131
24.0,0.895820638940861,3.3434606973715755,1.017553408424432,1.2032237207405059
24.200000000000003,0.8618122509041052,4.369142405526567,0.9975103585152093,1.1012266716823065
24.400000000000002,0.908055886218722,4.0951484285735145,1.0097157095095435,1.1530332303090622
24.6,0.8519629787441544,3.914462091319512,1.0064537594958516,1.192795622213919
24.8,0.8917371418760054,4.02290328210802,1.0136863155753235,1.1395152628579446
25.0,0.9238091125161996,4.164141618075035,0.990350765394199,1.2299964364998102
25.200000000000003,0.8601892734973863,3.7369806744453036,1.0068605145999845,1.276537541617185
25.400000000000002,0.8686740454079446,3.6214318821673395,1.0105842448684959,1.2609380925848659
25.6,0.8819930273017528,4.080335232684609,0.9824126051357689,1.1893278564534895
25.8,0.869930486917676,3.498981026065826,0.9881674148733423,1.2745363068424975
26.0,0.8489867313786773,4.1837340560796346,0.979607678222399,1.2074333728601054
26.200000000000003,0.8813712594961205,3.146014129536634,0.9973059316555544,1.183145701444098
26.400000000000002,0.8587539257254779,4.5217532412207815,1.0071754225579597,1.169329866822953
26.6,0.8894718486127037,4.251322311727482,1.0150235705209603,1.1848765156755936
26.8,0.861611515315324,4.128755814961136,1.0007409478041978,1.1805911590729385
27.0,0.9109986881003508,4.50763164742847,1.016286155455713,1.2085208111187744
27.200000000000003,0.8643349341532752,4.8189362076491395,0.9861989854178511,1.208028699052493
27.400000000000002,0.8735587696758865,4.490151208115513,0.9829661756064485,1.2001523010076707
27.6,0.8962703443473934,3.079007407345211,0.9994445230110338,1.2218469084873174
27.8,0.8553827136713209,3.3640521711215423,1.003840654489393,1.259532313739317
28.0,0.8845491986920826,3.6872637636712198,0.999673052519059,1.2474777067720662
28.200000000000003,0.9061428550856485,3.9923711041050183,0.9793255789996013,1.1257551015775047
28.400000000000002,0.8478503353087754,4.257938309839433,0.9991087996048721,1.0723039432549022
28.6,0.883692677170646,3.6240833984182186,0.9869553049949514,1.2467159955619636
28.8,0.8851976558849685,4.100080107726839,1.0066967254883004,1.131656065079229
29.0,0.8956364574355462,3.625974516284307,1.0036659824609684,1.1887617299053659
29.200000000000003,0.8552609857824384,3.6848423006407525,0.9906012021367264,1.141494348697032
29.400000000000002,0.8535908677383145,3.291530782402522,0.9948613308266331,1.109900978120999
29.6,0.8904388313123379,3.5277912417256583,0.9894078647811105,1.2270731364102394
29.8,0.8859396934646637,3.3235309062191014,0.9993732090272682,1.2379577580151322
30.0,0.8850098570069176,3.521614796716346,1.0095514232050125,1.171174479963664
30.200000000000003,0.8869289641899395,4.516963637840564,0.9901427395366446,1.0704478853927544
30.400000000000002,0.8663995055684302,3.5303410207392067,1.0050404651551785,1.1726877775873759
30.6,0.8846450739432201,5.310888456234971,0.9946974238162756,1.2195902002701273
30.8,0.8858614494659737,4.238730222117821,0.9920712716773765,1.1260544215612935
31.0,0.8657129716394727,4.091347758247891,0.9989296964004544,1.2091679959889576
31.200000000000003,0.9173154902228952,3.5604686866851996,0.9896475767758063,1.1992345075413502
31.400000000000002,0.8894766584182358,4.344618446651024,0.9944635069465282,1.2289645749800544
31.6,0.856173930055947,3.7002023079552244,0.9880212210741115,1.2059790184207075
31.8,0.8931310721726766,4.080652158651844,1.019647251329164,1.1513465529559221
32.0,0.8605063665954535,5.2803949046541145,1.0003526355197172,1.2598285750832245
32.2,0.895741692074849,3.9449727950577493,0.9930027449200741,1.1920735213486515
32.4,0.9031719115801481,4.57677646225018,1.0021397991073422,1.1986347730245033
32.6,0.8635863536329658,3.647288506940148,0.9988767195030916,1.1533366020463403
32.800000000000004,0.8992675225848864,3.980296058756187,0.9977903040046677,1.1778358874404244
33.0,0.8882556185387299,4.891541984818189,1.0061416670004342,1.1557598642986548
33.2,0.8964412031998898,3.6940915482065892,1.007575077100473,1.1913526970038288
33.4,0.917935859653079,4.900919267522359,0.9946949885238947,1.2855854240071172
33.6,0.8750922376799426,4.348117785321291,0.9942418175935532,1.131404942853432
33.800000000000004,0.8649252767128502,3.7160160950813497,0.9972494830284836,1.119321930106163
34.0,0.8622097114074896,4.2931846578804045,0.9769807883526441,1.2735585163746803
34.2,0.8636837943006912,4.471125314191379,0.9848480893780145,1.1895338161424067
34.4,0.8784579658117179,4.324573723783043,1.0136687426744453,1.166546363067004
34.6,0.8868230394963329,3.2313373171897846,1.0164496771350129,1.2519952343698038
34.800000000000004,0.8855338159866004,3.633941051692002,0.9975096396044362,1.1697192230131568
35.0,0.8965436649807205,3.882006251854805,1.0057655696305576,1.2913004856773467
35.2,0.8802600378375581,3.965895786995412,1.0031125015454354,1.2338962935669635
35.4,0.9090706815431463,4.341124856859891,1.0307888080845524,1.1756044295927148
35.6,0.8747068633352408,4.100046249580973,1.0111957491143457,1.3078654106632752
35.800000000000004,0.9344033833317924,3.3310486447301417,0.9987208240851924,1.169714253849833
36.0,0.8925133469553002,4.180543521096977,0.9904445955939958,1.2371047686004653
36.2,0.8628568488716744,4.289228409439336,0.9839355367974243,1.2149646290203246
36.4,0.8585821500387778,4.281929860324192,1.0020346363586723,1.26508706446994
36.6,0.8896494483048637,4.532826855324468,0.9924364925471569,1.2780755598363427
36.800000000000004,0.875530744293483,4.4027385401784755,0.9857774629040232,1.2016002074532883
37.0,0.8942800098818419,4.223124310771793,0.9935342711575748,1.1623291064826908
37.2,0.889464752491471,3.9541016642345324,0.989184519963856,1.2229986071469559
37.4,0.8785434217468625,3.18639094959273,1.0168714163507258,1.1661142315123947
37.6,0.8630641256386319,4.223625507135788,1.0088163975694946,1.300669362376331
37.800000000000004,0.8497030555062827,4.10376411716839,0.9999202735868338,1.2068267665541368
38.0,0.8710697009586595,4.150588859986587,1.0147994413889003,1.1817339224343946
38.2,0.8971279758864694,3.3623993951663214,1.0007736830764762,1.2092340152932455
38.400000000000006,0.8842818748826041,3.4508588877825863,0.9913871579867174,1.1326436855235151
38.6,0.8550852244257603,4.541807667439148,1.0152312407726967,1.1514192980744673
38.800000000000004,0.8834636185170236,3.985611523508519,1.0053891004368465,1.2600206953972213
39.0,0.8877063475945768,4.330377887143047,0.9896275384567355,1.1671552860514303
39.2,0.8623228512759773,4.012255801284394,0.9980966132191639,1.147654450865903
39.400000000000006,0.8830745021189106,4.006121887214025,0.9912438174661524,1.2268326376263643
39.6,0.88116417436892,4.455313905678356,0.9861720026903567,1.2592852077331498
39.800000000000004,0.8571405940433875,3.7512394113666296,1.0092617754753164,1.2359476655332533
40.0,0.5571557472069657,1.9911762407736666,1.0190941664047013,1.0190941664047013
40.2,0.5612156905273648,2.207650887609312,0.9860143242618086,1.0
40.400000000000006,0.5716610248635056,1.7976485069417996,1.0056296923669057,1.0056296923669057
40.6,0.5710760410406981,2.1160483553212956,0.9934935743087817,1.0
40.800000000000004,0.5224466126408582,1.7844456335276218,0.995128746162353,1.0
41.0,0.5312434992016976,1.8693222686184503,0.9940760607576113,1.0
41.2,0.5603007053441732,2.3741663630765593,0.9913600923032019,1.0
41.400000000000006,0.5602757190182442,1.9623487361267788,1.0004852162794482,1.0004852162794482
41.6,0.560300953726121,2.0351770734718344,0.9916904988358897,1.0
41.800000000000004,0.6270546298130945,2.176718114395549,1.0027045682577984,1.0027045682577984
42.0,0.5614178102138634,2.0986339965000296,0.9994976189055086,1.0
42.2,0.572711312803612,2.0276943005600514,0.997610519531336,1.0
42.400000000000006,0.5690800352698641,2.063916563872829,0.990924363379584,1.0
42.6,0.563027825026116,2.4749154037419716,0.9942322866943166,1.0
42.800000000000004,0.5436946151071931,1.9960301528515405,1.0075539122582575,1.0075539122582575
43.0,0.5651793844098654,2.0452289812192372,1.0050091718762437,1.0050091718762437
43.2,0.5345434957092486,2.2003553267535367,0.9902244475520144,1.0
43.400000000000006,0.5452636278651999,2.222098509645889,1.0009933230542922,1.0009933230542922
43.6,0.540292729043418,2.244919932345794,1.007513871233718,1.007513871233718
43.800000000000004,0.5516374827877265,2.111051991594623,0.9833059471887863,1.0
44.0,0.5962931713334703,1.7768326193777026,1.0054336019237993,1.0054336019237993
44.2,0.5126546961481651,2.320060068870761,0.9933737624105415,1.0
44.400000000000006,0.5637252038074904,1.776436908082194,1.0057059866859317,1.0057059866859317
44.6,0.517745682576207,2.0528945014823816,0.9923674084345748,1.0
44.800000000000004,0.5405613626842114,1.8310960089894832,0.9819511789933548,1.0
45.0,0.5717790119393473,1.9708969063025699,0.9837245756211683,1.0
45.2,0.5512856003819093,2.06623333152731,1.0004808494666138,1.0004808494666138
45.400000000000006,0.5284451044414139,2.0668686681072694,1.0025972250172148,1.0025972250172148
45.6,0.5356939258148007,2.075340984596013,0.9909568337489559,1.0
45.800000000000004,0.5635919549786935,2.329128178399503,1.0063859245877738,1.0063859245877738
46.0,0.5353926673656573,2.0740916596801062,0.9833847993773104,1.0
46.2,0.5543291717916395,1.950507874955397,0.9993392020135269,1.0
46.400000000000006,0.5509114367980763,2.180707271660047,0.9878898380023754,1.0
46.6,0.5369679930478837,2.2313757367069065,0.9934816389219784,1.0
46.800000000000004,0.5928788817865066,1.7549524236857657,1.0004739867131642,1.0004739867131642
47.0,0.5626783804463603,2.110875880317132,0.9913958663471605,1.0
47.2,0.5094971482668479,2.1363889930198816,0.9961544445577017,1.0
47.400000000000006,0.5537290862953886,1.950550227420146,1.0100629280921445,1.0100629280921445
47.6,0.5367642707046323,2.2693724439670926,0.9942310813047686,1.0
47.800000000000004,0.5670486666959246,1.9783458037141461,1.0083569211206513,1.0083569211206513
48.0,0.534149585231346,2.0138182221477323,0.9887029314534238,1.0
48.2,0.547705271170662,1.970683676922379,1.0052980417791528,1.0052980417791528
48.400000000000006,0.5600997455796092,2.0175314957228725,1.014415686206579,1.014415686206579
48.6,0.5673151038834024,1.7560285376196867,0.9752835549987271,1.0
48.800000000000004,0.5259940718588845,1.7040208709264364,0.9920310474452952,1.0
49.0,0.543309975283181,2.3246717339167997,1.0057707212718054,1.0057707212718054
49.2,0.5405010937767809,1.8285772764759045,0.9979695461395701,1.0
49.400000000000006,0.5369334153485258,1.8054329888424516,1.003711458733713,1.003711458733713
49.6,0.5853090848056219,1.5632821254120988,0.9939601481328418,1.0
49.800000000000004,0.5580996342192192,1.8730735483368286,1.000865897874729,1.000865897874729
50.0,0.5247823209132991,1.7338252689645794,0.9984432276460792,1.0
50.2,0.5683572389410956,2.340080852643872,1.0116778206165982,1.0116778206165982
50.400000000000006,0.5924431239402527,2.204507626301539,1.002544208433012,1.002544208433012
50.6,0.570649305211023,1.8657459575852073,1.003376026620752,1.003376026620752
50.800000000000004,0.5196126006809197,2.446368391407637,0.9958812303387753,1.0
51.0,0.540315318542675,2.191477035157594,0.9951239377592751,1.0
51.2,0.5753382229837325,1.9307081414200793,0.9956744181218038,1.0
51.400000000000006,0.5358466106876244,1.5040633784490685,1.003944521423783,1.003944521423783
51.6,0.5588763885629247,2.4539786697099455,0.9957901551917974,1.0
51.800000000000004,0.5654926810685867,1.724983255216245,1.002897748568964,1.002897748568964
52.0,0.5314613905684384,1.691674258595076,1.0207540079864543,1.0207540079864543
52.2,0.548809492878764,2.213225333436245,1.008711247034317,1.008711247034317
52.400000000000006,0.4851746531986186,2.484690245946176,0.9967397646783216,1.0
52.6,0.5295122471733142,2.2888667029237433,1.0120121392216395,1.0120121392216395
52.800000000000004,0.5449486369721368,2.108701070280256,0.9959192462697845,1.0
53.0,0.525044336360703,2.0985696229812785,0.9796187546482215,1.0
53.2,0.5826482260786328,2.1606022486468874,0.989919136890826,1.0
53.400000000000006,0.5213971724407874,2.1330777987470944,0.9812920807897414,1.0
53.6,0.5411991102660604,2.052723149953462,0.9964848651595869,1.0
53.800000000000004,0.5526148115457219,2.021024404582271,1.0001841837918954,1.0001841837918954
54.0,0.5788254657813223,2.004245747542848,1.016764373122753,1.016764373122753
54.2,0.5212827569764112,1.8524763559643063,1.0032692737376416,1.0032692737376416
54.400000000000006,0.5732632750430993,1.9416739793385565,0.9978089947119113,1.0
54.6,0.5502046612203918,1.6697026929727579,1.008294055811835,1.008294055811835
54.800000000000004,0.530369826979041,1.9582207215509713,0.9778886469099212,1.0
55.0,0.5592420694852654,1.804637924150902,1.0023561455810857,1.0023561455810857
55.2,0.5539811939114695,1.7869907884957155,1.0077086519388696,1.0077086519388696
55.400000000000006,0.5379956624568242,2.0211929677728975,0.9852141375422016,1.0
55.6,0.5513960416998004,2.2898379977009893,1.0114375404320692,1.0114375404320692
55.800000000000004,0.5422937280627649,2.1870482852754067,1.0033849640749442,1.0033849640749442
56.0,0.552270346905025,1.6817470001363566,0.995847120860992,1.0
56.2,0.5632426134904209,1.8084021913469954,1.006327818661063,1.006327818661063
56.400000000000006,0.5817203363229071,2.210861166175687,1.022706928578044,1.022706928578044
56.6,0.525243690023463,1.805321183842923,1.001818662550585,1.001818662550585
56.800000000000004,0.5926606674931254,1.9575555758635985,1.0024822058630034,1.0024822058630034
57.0,0.51095824400955,2.105416810809508,0.9954063910045976,1.0
57.2,0.5469642980992884,1.797832665332625,0.9915015563053521,1.0
57.400000000000006,0.5617663441296916,2.0293784593946342,1.0083033581654424,1.0083033581654424
57.6,0.5556198373547007,1.7246340627572705,0.9914391617409113,1.0
57.800000000000004,0.5375460096035881,1.8804421335819512,1.000715662372194,1.000715662372194
58.0,0.5458375549928546,2.0591798123608562,0.9952234255323489,1.0
58.2,0.5401399813068234,1.68619105155113,1.0047897982574638,1.0047897982574638
58.400000000000006,0.5382127048611158,2.0914315686449494,1.0033366210528696,1.0033366210528696
58.6,0.5669920419404205,2.006447839657243,1.010375399442579,1.010375399442579
58.800000000000004,0.557140309719301,2.1053978268948823,0.9948998360114525,1.0
59.0,0.536141808094787,2.0420840774599984,0.9973012506470663,1.0
59.2,0.567991997508665,2.263040448836946,0.990212362842177,1.0
59.400000000000006,0.5561459904175322,2.0206019679288203,0.9955570673992389,1.0
59.6,0.5662572423767792,1.917891896705398,1.0037730049304485,1.0037730049304485
59.800000000000004,0.5625925768384723,2.0320293867729102,1.0075698861664535,1.0075698861664535
60.0,0.5334200997815586,2.099437952565501,0.9907783467582237,1.0
